2025-03-06 10:01:53,Session Log,Allowed,scanner@iot.local,220.51,ACESSO INTERNET REDE DE ACESSO,278,SNAT Alternativo,Port26.38,Port7,172.21.207.207,172.28.246.197,23620,40540.0,IGMP,1
2025-03-06 10:01:52,Session Log,Allowed,guest@pmg.local,63.77,ACESSO INTERNET REDE DE ACESSO,52,Default SNAT IPv4,Port1.60,Port17,10.31.159.200,192.168.196.151,110,3306.0,TCP,0
2025-03-06 10:00:15,Session Log,Allowed,guest@pmg.local,54.1,REDE EDUCACIONAL,133,SNAT Alternativo,Port34.49,Port10,10.42.107.160,10.132.77.190,80,3389.0,TCP,0
2025-03-06 10:00:31,Allowed Access,Denied,usuario@pmg.local,157.17,TRÁFEGO INTERNO,60,Redirecionamento SNAT,Port6.18,Port35,10.117.98.135,172.18.130.132,22,8443.0,ICMP,1
2025-03-06 10:01:22,Session Log,Allowed,scanner@iot.local,68.8,REDE EDUCACIONAL,267,Sem SNAT,Port43.14,Port33,172.25.138.87,172.23.0.117,110,48757.0,ESP,1
2025-03-06 10:01:54,Firewall Rule,Allowed,,66.12,VPN CORPORATIVA,207,Redirecionamento SNAT,Port26.41,Port27,10.188.212.102,10.199.155.101,80,8080.0,UDP,0
2025-03-06 10:01:04,Firewall Rule,Denied,,84.27,ACESSO À REDE WI-FI,206,Default SNAT IPv4,Port33.65,Port3,172.23.4.8,172.30.230.176,22,21972.0,UDP,1
2025-03-06 10:00:19,Firewall Rule,Allowed,admin@pmg.local,65.15,REDE CONVIDADO,272,SNAT Alternativo,Port46.35,Port36,192.168.250.97,192.168.29.207,22,20118.0,TCP,0
2025-03-06 10:00:12,Allowed Access,Allowed,vazio@pmg.local,197.86,ACESSO À REDE WI-FI,242,Default SNAT IPv4,Port8.61,Port11,192.168.15.117,10.171.6.244,60698,8080.0,TCP,1
2025-03-06 10:00:53,Session Log,Allowed,admin@pmg.local,76.43,TRÁFEGO INTERNO,271,Sem SNAT,Port27.68,Port34,172.18.112.149,192.168.164.31,443,48782.0,ESP,1
2025-03-06 10:01:56,Firewall Rule,Allowed,vazio@pmg.local,76.57,REDE CONVIDADO,75,Custom SNAT,Port48.9,Port31,10.165.40.4,192.168.187.167,40569,3306.0,IGMP,0
2025-03-06 10:00:35,Firewall Rule,Allowed,scanner@iot.local,117.6,VPN CORPORATIVA,255,SNAT Alternativo,Port36.90,Port1,172.31.80.79,172.17.7.231,61549,3306.0,ICMP,1
2025-03-06 10:00:13,Allowed Access,Allowed,guest@pmg.local,92.85,REDE CONVIDADO,90,Redirecionamento SNAT,Port44.29,Port45,10.44.210.5,192.168.43.187,110,3306.0,IGMP,0
2025-03-06 10:01:53,Allowed Access,Allowed,guest@pmg.local,183.67,ACESSO À REDE WI-FI,79,SNAT Alternativo,Port36.79,Port47,10.15.30.224,10.170.243.244,26525,8080.0,TCP,1
2025-03-06 10:01:14,Firewall Rule,Allowed,vazio@pmg.local,52.26,TRÁFEGO INTERNO,215,SNAT Alternativo,Port50.39,Port44,172.16.190.229,172.29.248.18,23069,8080.0,IGMP,1
